participantId,experiment_type,idx_of_question,who,who_answers_first,answer,ideology,ideology_from_labels,first_answer,first_ideology,human_answer,human_ideology,human_ideology_from_labels,bot_detected,ideology_all_zeros
0AA37D5D01BA4B76A3FF64C0B1F49B70,condition_1,2,2,0,-0.1427346328983634,-0.2,,-2.066666666666667,0.6,-1.5333333333333337,0.2,,False,False
0AA37D5D01BA4B76A3FF64C0B1F49B70,condition_1,4,0,2,-1.1414969483604445,0.6,,0.4,-0.2,0.9,0.2,,False,False
0AA37D5D01BA4B76A3FF64C0B1F49B70,condition_1,4,1,2,0.9,0.2,,0.4,-0.2,0.9,0.2,,,False
0AA37D5D01BA4B76A3FF64C0B1F49B70,condition_1,4,2,2,0.4,-0.2,,0.4,-0.2,0.9,0.2,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,5,0,1,-1.5090559408975346,-1.1,,-2.0,1.0,-2.0,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,5,1,1,-2.0,1,,-2.0,1.0,-2.0,1.0,,,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,5,2,1,1.8057933139818285,-2,,-2.0,1.0,-2.0,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,0,0,0,0.0,-1.1,,0.0,-1.1,1.1,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,0,1,0,1.1,1,,0.0,-1.1,1.1,1.0,,,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,0,2,0,1.5539611011458039,-2,,0.0,-1.1,1.1,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,3,0,0,2.8499999999999996,-1.1,,2.8499999999999996,-1.1,1.8000000000000007,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,3,1,0,1.8000000000000007,1,,2.8499999999999996,-1.1,1.8000000000000007,1.0,,,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,3,2,0,2.679809902118576,-2,,2.8499999999999996,-1.1,1.8000000000000007,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,1,0,1,-2.7489603537891973,-1.1,,1.0,1.0,1.0,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,1,1,1,1.0,1,,1.0,1.0,1.0,1.0,,,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,1,2,1,-2.0526136170144604,-2,,1.0,1.0,1.0,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,4,0,2,2.115730859152098,-1.1,,2.8,-2.0,0.2,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,4,1,2,0.2,1,,2.8,-2.0,0.2,1.0,,,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,4,2,2,2.8,-2,,2.8,-2.0,0.2,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,2,0,2,-1.1253084201953123,-1.1,,1.0,-2.0,2.8,1.0,,False,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,2,1,2,2.8,1,,1.0,-2.0,2.8,1.0,,,False
0AAD4CD09FC24CBEB6DC8A76A4D6A3F0,condition_1,2,2,2,1.0,-2,,1.0,-2.0,2.8,1.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,4,0,1,1.756658212651372,1,,-3.0,2.0,-3.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,4,1,1,-3.0,2,,-3.0,2.0,-3.0,2.0,,,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,4,2,1,-1.1805753098635465,1,,-3.0,2.0,-3.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,2,0,0,0.5999999999999996,1,,0.5999999999999996,1.0,-3.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,2,1,0,-3.0,2,,0.5999999999999996,1.0,-3.0,2.0,,,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,2,2,0,-0.6383164084591684,1,,0.5999999999999996,1.0,-3.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,5,0,2,1.0193569856894502,1,,-0.9,1.0,-3.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,5,1,2,-3.0,2,,-0.9,1.0,-3.0,2.0,,,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,5,2,2,-0.9,1,,-0.9,1.0,-3.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,3,0,1,-0.44225686846611145,1,,2.0,2.0,2.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,3,1,1,2.0,2,,2.0,2.0,2.0,2.0,,,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,3,2,1,0.15043896683216929,1,,2.0,2.0,2.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,0,0,2,-2.7836396754147925,1,,-0.3,1.0,1.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,0,1,2,1.0,2,,-0.3,1.0,1.0,2.0,,,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,0,2,2,-0.3,1,,-0.3,1.0,1.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,1,0,0,-1.9,1,,-1.9,1.0,-3.0,2.0,,False,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,1,1,0,-3.0,2,,-1.9,1.0,-3.0,2.0,,,False
0B8D09A73ED140CF84C5320DAE27F350,condition_1,1,2,0,2.1285316008722432,1,,-1.9,1.0,-3.0,2.0,,False,False
0B97FA950789450AA070261124D188E7,condition_1,2,0,1,0.7134290867906921,0.1,,1.666666666666667,-0.1,1.666666666666667,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,2,1,1,1.666666666666667,-0.1,,1.666666666666667,-0.1,1.666666666666667,-0.1,,,False
0B97FA950789450AA070261124D188E7,condition_1,2,2,1,-1.4631321614747395,0.3,,1.666666666666667,-0.1,1.666666666666667,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,0,0,2,-0.1508658414138626,0.1,,-2.9,0.3,0.0,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,0,1,2,0.0,-0.1,,-2.9,0.3,0.0,-0.1,,,False
0B97FA950789450AA070261124D188E7,condition_1,0,2,2,-2.9,0.3,,-2.9,0.3,0.0,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,1,0,1,0.8333356844684445,0.1,,0.0,-0.1,0.0,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,1,1,1,0.0,-0.1,,0.0,-0.1,0.0,-0.1,,,False
0B97FA950789450AA070261124D188E7,condition_1,1,2,1,2.597684988696182,0.3,,0.0,-0.1,0.0,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,5,0,0,0.1,0.1,,0.1,0.1,2.0,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,5,1,0,2.0,-0.1,,0.1,0.1,2.0,-0.1,,,False
0B97FA950789450AA070261124D188E7,condition_1,5,2,0,-2.868400654448117,0.3,,0.1,0.1,2.0,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,4,0,0,0.1,0.1,,0.1,0.1,0.0,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,4,1,0,0.0,-0.1,,0.1,0.1,0.0,-0.1,,,False
0B97FA950789450AA070261124D188E7,condition_1,4,2,0,2.5564008152954942,0.3,,0.1,0.1,0.0,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,3,0,2,0.530040441653477,0.1,,-2.6500000000000004,0.3,-0.5,-0.1,,True,False
0B97FA950789450AA070261124D188E7,condition_1,3,1,2,-0.5,-0.1,,-2.6500000000000004,0.3,-0.5,-0.1,,,False
0B97FA950789450AA070261124D188E7,condition_1,3,2,2,-2.6500000000000004,0.3,,-2.6500000000000004,0.3,-0.5,-0.1,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,1,0,1,-2.753391821251666,1,,-3.0,-2.0,-3.0,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,1,1,1,-3.0,-2,,-3.0,-2.0,-3.0,-2.0,,,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,1,2,1,-0.8072087787672602,1,,-3.0,-2.0,-3.0,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,4,0,0,2.1,1,,2.1,1.0,1.0,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,4,1,0,1.0,-2,,2.1,1.0,1.0,-2.0,,,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,4,2,0,1.34788677489352,1,,2.1,1.0,1.0,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,0,0,2,-2.325148208288122,1,,1.0,1.0,2.0,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,0,1,2,2.0,-2,,1.0,1.0,2.0,-2.0,,,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,0,2,2,1.0,1,,1.0,1.0,2.0,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,2,0,1,0.5312798253536588,1,,1.0,-2.0,1.0,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,2,1,1,1.0,-2,,1.0,-2.0,1.0,-2.0,,,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,2,2,1,0.3643843946175509,1,,1.0,-2.0,1.0,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,5,0,2,0.4478336868318453,1,,2.2,1.0,-1.9,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,5,1,2,-1.9,-2,,2.2,1.0,-1.9,-2.0,,,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,5,2,2,2.2,1,,2.2,1.0,-1.9,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,3,0,0,0.0,1,,0.0,1.0,-2.0,-2.0,,True,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,3,1,0,-2.0,-2,,0.0,1.0,-2.0,-2.0,,,False
0BA66FB40A324FCDB1E3E79F2CE76035,condition_1,3,2,0,-2.840199605881256,1,,0.0,1.0,-2.0,-2.0,,True,False
0BBD2B422E1244998DFC59649560730B,condition_1,4,0,1,-2.885106849923967,1.3,,3.0,2.0,3.0,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,4,1,1,3.0,2,,3.0,2.0,3.0,2.0,,,False
0BBD2B422E1244998DFC59649560730B,condition_1,4,2,1,2.7893709147719434,1.3,,3.0,2.0,3.0,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,3,0,1,-2.0099030537760205,1.3,,2.3499999999999996,2.0,2.3499999999999996,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,3,1,1,2.3499999999999996,2,,2.3499999999999996,2.0,2.3499999999999996,2.0,,,False
0BBD2B422E1244998DFC59649560730B,condition_1,3,2,1,-1.88336739300379,1.3,,2.3499999999999996,2.0,2.3499999999999996,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,1,0,2,0.4149014364579169,1.3,,2.6,1.3,3.0,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,1,1,2,3.0,2,,2.6,1.3,3.0,2.0,,,False
0BBD2B422E1244998DFC59649560730B,condition_1,1,2,2,2.6,1.3,,2.6,1.3,3.0,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,2,0,0,2.8666666666666663,1.3,,2.8666666666666663,1.3,2.1999999999999993,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,2,1,0,2.1999999999999993,2,,2.8666666666666663,1.3,2.1999999999999993,2.0,,,False
0BBD2B422E1244998DFC59649560730B,condition_1,2,2,0,-2.8911525231080315,1.3,,2.8666666666666663,1.3,2.1999999999999993,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,5,0,2,1.393278048432168,1.3,,1.1,1.3,3.0,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,5,1,2,3.0,2,,1.1,1.3,3.0,2.0,,,False
0BBD2B422E1244998DFC59649560730B,condition_1,5,2,2,1.1,1.3,,1.1,1.3,3.0,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,0,0,0,-1.6,1.3,,-1.6,1.3,1.1,2.0,,False,False
0BBD2B422E1244998DFC59649560730B,condition_1,0,1,0,1.1,2,,-1.6,1.3,1.1,2.0,,,False
0BBD2B422E1244998DFC59649560730B,condition_1,0,2,0,1.5843300461669436,1.3,,-1.6,1.3,1.1,2.0,,False,False
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,1,0,1,-0.9815634678776473,0,,-2.0,0.0,-2.0,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,1,1,1,-2.0,0,,-2.0,0.0,-2.0,0.0,,,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,1,2,1,0.6117148881745287,0,,-2.0,0.0,-2.0,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,5,0,0,-1.9,0,,-1.9,0.0,1.1,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,5,1,0,1.1,0,,-1.9,0.0,1.1,0.0,,,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,5,2,0,-0.09886456869531024,0,,-1.9,0.0,1.1,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,3,0,2,1.117719132357987,0,,-0.75,0.0,3.0,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,3,1,2,3.0,0,,-0.75,0.0,3.0,0.0,,,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,3,2,2,-0.75,0,,-0.75,0.0,3.0,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,2,0,2,-1.9462219792200162,0,,-2.4000000000000004,0.0,0.20000000000000015,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,2,1,2,0.20000000000000015,0,,-2.4000000000000004,0.0,0.20000000000000015,0.0,,,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,2,2,2,-2.4000000000000004,0,,-2.4000000000000004,0.0,0.20000000000000015,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,0,0,1,-2.82535106761342,0,,1.1,0.0,1.1,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,0,1,1,1.1,0,,1.1,0.0,1.1,0.0,,,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,0,2,1,-2.432693693866267,0,,1.1,0.0,1.1,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,4,0,0,2.7,0,,2.7,0.0,3.0,0.0,,True,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,4,1,0,3.0,0,,2.7,0.0,3.0,0.0,,,True
0CD38BFF5FF346609DE69EFEBC5E6679,condition_1,4,2,0,2.5992560436976584,0,,2.7,0.0,3.0,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,4,0,1,2.913012809136692,0,,1.0,0.0,1.0,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,4,1,1,1.0,0,,1.0,0.0,1.0,0.0,,,True
1004F59CA6B54CDB80305FF89E757044,condition_1,4,2,1,-1.4130241461701736,0,,1.0,0.0,1.0,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,3,0,2,1.3806083714168116,0,,2.5,0.0,2.0,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,3,1,2,2.0,0,,2.5,0.0,2.0,0.0,,,True
1004F59CA6B54CDB80305FF89E757044,condition_1,3,2,2,2.5,0,,2.5,0.0,2.0,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,5,0,1,-1.6134010053209686,0,,1.7,0.0,1.7,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,5,1,1,1.7,0,,1.7,0.0,1.7,0.0,,,True
1004F59CA6B54CDB80305FF89E757044,condition_1,5,2,1,0.5918016934636494,0,,1.7,0.0,1.7,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,2,0,2,-0.6602532269435946,0,,-1.6000000000000003,0.0,-0.7333333333333343,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,2,1,2,-0.7333333333333343,0,,-1.6000000000000003,0.0,-0.7333333333333343,0.0,,,True
1004F59CA6B54CDB80305FF89E757044,condition_1,2,2,2,-1.6000000000000003,0,,-1.6000000000000003,0.0,-0.7333333333333343,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,0,0,0,1.9,0,,1.9,0.0,1.3,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,0,1,0,1.3,0,,1.9,0.0,1.3,0.0,,,True
1004F59CA6B54CDB80305FF89E757044,condition_1,0,2,0,0.3616683470202795,0,,1.9,0.0,1.3,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,1,0,0,-1.1,0,,-1.1,0.0,1.0,0.0,,True,True
1004F59CA6B54CDB80305FF89E757044,condition_1,1,1,0,1.0,0,,-1.1,0.0,1.0,0.0,,,True
1004F59CA6B54CDB80305FF89E757044,condition_1,1,2,0,2.459638771016283,0,,-1.1,0.0,1.0,0.0,,True,True
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,2,0,1,2.243276884381898,0.3,,2.0,0.0,2.0,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,2,1,1,2.0,0,,2.0,0.0,2.0,0.0,,,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,2,2,1,2.5925599660090004,0.5,,2.0,0.0,2.0,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,5,0,0,0.5,0.3,,0.5,0.3,1.9,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,5,1,0,1.9,0,,0.5,0.3,1.9,0.0,,,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,5,2,0,1.984576008762705,0.5,,0.5,0.3,1.9,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,4,0,0,-1.9,0.3,,-1.9,0.3,-2.5,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,4,1,0,-2.5,0,,-1.9,0.3,-2.5,0.0,,,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,4,2,0,-0.1361218829302553,0.5,,-1.9,0.3,-2.5,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,3,0,2,-1.7991639182599146,0.3,,-0.9000000000000004,0.5,2.0,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,3,1,2,2.0,0,,-0.9000000000000004,0.5,2.0,0.0,,,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,3,2,2,-0.9000000000000004,0.5,,-0.9000000000000004,0.5,2.0,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,1,0,1,1.9719626320056438,0.3,,-2.0,0.0,-2.0,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,1,1,1,-2.0,0,,-2.0,0.0,-2.0,0.0,,,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,1,2,1,0.8749123378905344,0.5,,-2.0,0.0,-2.0,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,0,0,2,-2.136717888898392,0.3,,1.5,0.5,1.0,0.0,,False,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,0,1,2,1.0,0,,1.5,0.5,1.0,0.0,,,False
10C5551EC04C44CC8727C8661D9CFBCC,condition_1,0,2,2,1.5,0.5,,1.5,0.5,1.0,0.0,,False,False
111B9C01B7A24FB1BA760C980D409019,condition_1,5,0,1,-0.641854609506165,1,,1.8,-0.7,1.8,-0.7,,False,False
111B9C01B7A24FB1BA760C980D409019,condition_1,5,1,1,1.8,-0.7,,1.8,-0.7,1.8,-0.7,,,False
111B9C01B7A24FB1BA760C980D409019,condition_1,5,2,1,-2.684965675727926,1,,1.8,-0.7,1.8,-0.7,,True,False
111B9C01B7A24FB1BA760C980D409019,condition_1,1,0,1,1.6583807859092872,1,,1.5,-0.7,1.5,-0.7,,False,False
111B9C01B7A24FB1BA760C980D409019,condition_1,1,1,1,1.5,-0.7,,1.5,-0.7,1.5,-0.7,,,False
111B9C01B7A24FB1BA760C980D409019,condition_1,1,2,1,2.628196683149202,1,,1.5,-0.7,1.5,-0.7,,True,False
111B9C01B7A24FB1BA760C980D409019,condition_1,2,0,0,2.0,1,,2.0,1.0,0.7333333333333325,-0.7,,False,False
111B9C01B7A24FB1BA760C980D409019,condition_1,2,1,0,0.7333333333333325,-0.7,,2.0,1.0,0.7333333333333325,-0.7,,,False
111B9C01B7A24FB1BA760C980D409019,condition_1,2,2,0,-2.9427317081095126,1,,2.0,1.0,0.7333333333333325,-0.7,,True,False
111B9C01B7A24FB1BA760C980D409019,condition_1,3,0,2,0.7820698392088383,1,,2.5,1.0,2.0500000000000007,-0.7,,False,False
111B9C01B7A24FB1BA760C980D409019,condition_1,3,1,2,2.0500000000000007,-0.7,,2.5,1.0,2.0500000000000007,-0.7,,,False
111B9C01B7A24FB1BA760C980D409019,condition_1,3,2,2,2.5,1,,2.5,1.0,2.0500000000000007,-0.7,,True,False
111B9C01B7A24FB1BA760C980D409019,condition_1,4,0,0,1.9,1,,1.9,1.0,0.3,-0.7,,False,False
111B9C01B7A24FB1BA760C980D409019,condition_1,4,1,0,0.3,-0.7,,1.9,1.0,0.3,-0.7,,,False
111B9C01B7A24FB1BA760C980D409019,condition_1,4,2,0,2.3782649222737184,1,,1.9,1.0,0.3,-0.7,,True,False
111B9C01B7A24FB1BA760C980D409019,condition_1,0,0,2,2.358895922261299,1,,2.7,1.0,-1.1,-0.7,,False,False
111B9C01B7A24FB1BA760C980D409019,condition_1,0,1,2,-1.1,-0.7,,2.7,1.0,-1.1,-0.7,,,False
111B9C01B7A24FB1BA760C980D409019,condition_1,0,2,2,2.7,1,,2.7,1.0,-1.1,-0.7,,True,False
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,3,0,1,1.3790180829337828,0,,1.0500000000000007,0.0,1.0500000000000007,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,3,1,1,1.0500000000000007,0,,1.0500000000000007,0.0,1.0500000000000007,0.0,,,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,3,2,1,-2.2791525182907963,0,,1.0500000000000007,0.0,1.0500000000000007,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,0,0,1,0.36832125452509157,0,,2.0,0.0,2.0,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,0,1,1,2.0,0,,2.0,0.0,2.0,0.0,,,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,0,2,1,-0.9581583095954738,0,,2.0,0.0,2.0,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,4,0,2,0.47945853201810973,0,,-1.9,0.0,-3.0,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,4,1,2,-3.0,0,,-1.9,0.0,-3.0,0.0,,,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,4,2,2,-1.9,0,,-1.9,0.0,-3.0,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,2,0,0,-0.4000000000000003,0,,-0.4000000000000003,0.0,-1.0666666666666669,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,2,1,0,-1.0666666666666669,0,,-0.4000000000000003,0.0,-1.0666666666666669,0.0,,,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,2,2,0,-0.8543362313748526,0,,-0.4000000000000003,0.0,-1.0666666666666669,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,1,0,2,-1.7359729733952851,0,,1.0,0.0,0.0,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,1,1,2,0.0,0,,1.0,0.0,0.0,0.0,,,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,1,2,2,1.0,0,,1.0,0.0,0.0,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,5,0,0,-2.5,0,,-2.5,0.0,1.0,0.0,,False,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,5,1,0,1.0,0,,-2.5,0.0,1.0,0.0,,,True
119ED95CC62A49DD9EEF4B30FB69BD8D,condition_1,5,2,0,0.5744296123032484,0,,-2.5,0.0,1.0,0.0,,False,True
11B81F6446A94E08AF28E72C4D9FD008,condition_1,4,0,1,-2.304191227837408,0.3,,1.0,0.3,1.0,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,4,1,1,1.0,0.3,,1.0,0.3,1.0,0.3,,,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,4,2,1,-2.196190454165928,-0.2,,1.0,0.3,1.0,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,5,0,1,0.7222673621148097,0.3,,-0.9,0.3,-0.9,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,5,1,1,-0.9,0.3,,-0.9,0.3,-0.9,0.3,,,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,5,2,1,1.4386767703194927,-0.2,,-0.9,0.3,-0.9,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,3,0,0,0.1999999999999993,0.3,,0.1999999999999993,0.3,0.5,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,3,1,0,0.5,0.3,,0.1999999999999993,0.3,0.5,0.3,,,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,3,2,0,-2.2877988639012417,-0.2,,0.1999999999999993,0.3,0.5,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,2,0,2,-2.5923613508659313,0.3,,2.8,-0.2,2.0,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,2,1,2,2.0,0.3,,2.8,-0.2,2.0,0.3,,,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,2,2,2,2.8,-0.2,,2.8,-0.2,2.0,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,1,0,0,2.6,0.3,,2.6,0.3,1.0,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,1,1,0,1.0,0.3,,2.6,0.3,1.0,0.3,,,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,1,2,0,-0.4452663888970898,-0.2,,2.6,0.3,1.0,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,0,0,2,-2.445878818209394,0.3,,0.9,-0.2,2.0,0.3,,False,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,0,1,2,2.0,0.3,,0.9,-0.2,2.0,0.3,,,False
11B81F6446A94E08AF28E72C4D9FD008,condition_1,0,2,2,0.9,-0.2,,0.9,-0.2,2.0,0.3,,False,False
